"","file_id","Analysis","file_datetime","Preparation","Identifier 1","Identifier 2","MS_integration_time.s","Method","type","cycle","v44.mV","v45.mV","v46.mV","v47.mV","v48.mV","v49.mV","v54.mV","r45o44","r46o44","r47o44","r48o44","r49o44","logr45o44","logr46o44","logr47o44","logr48o44"
"1028","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",128,7598.7843353121,8930.51150222376,10680.3979868234,12066.8710907589,1009.90937686938,-78.1745020806299,-111.710293912719,1.17525529191861,1.4055403490254,1.58800020612287,0.132904071533687,-0.0102877642832087,0.161485393714438,0.340421818903579,0.462475492625234,-2.01812767766233
"1029","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",129,7566.66191266054,8892.83049332902,10635.0984567941,12016.2349383283,1005.8577247247,-78.4267606538522,-111.580450834389,1.17526468024817,1.40552050290491,1.58804966800786,0.132932822469799,-0.0103647766424754,0.161493382014624,0.340407698881608,0.462506639418859,-2.01791137257547
"1030","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",130,7533.84734656491,8854.22655172949,10588.8253842334,11965.1339382745,1001.15184904363,-77.7592919461922,-110.328056462061,1.17525961761976,1.40550039005787,1.58818375099279,0.132887196008837,-0.0103213256612701,0.161489074355758,0.340393388886909,0.462591068342887,-2.01825466095286
"1031","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",131,7502.17744217703,8817.11482111482,10544.4993967355,11912.3559832861,997.978663313505,-77.268384529852,-110.049169206071,1.17527409729677,1.40552519291994,1.58785313665273,0.133025201150655,-0.0102994610731881,0.161501394687031,0.340411035728843,0.462382875331944,-2.01721668637414
"1032","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",132,7470.20951484948,8779.46245896623,10499.0701654578,11860.5278864538,993.557945143579,-76.795577220768,-110.07741146553,1.17526321604691,1.40545859451298,1.58771020583521,0.133002687965921,-0.0102802440906258,0.161492136165753,0.340363651316832,0.462292856143408,-2.01738594069453
"1033","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",133,7438.62665480063,8742.45902729822,10454.5758559843,11813.936966887,989.67090704401,-76.9167993597232,-109.45759748125,1.17527864120673,1.40544435702218,1.58818791628192,0.133044841873508,-0.0103401881730526,0.161505260935066,0.340353521126609,0.462593691014014,-2.01706905064135
"1034","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",134,7406.58401033313,8704.61011396138,10409.4750081043,11756.7083875627,984.903961223488,-76.7825593304233,-109.461497977613,1.17525300486936,1.4054353523273,1.58733207794046,0.13297681628257,-0.0103667978683968,0.161483447710463,0.340347114096913,0.462054668514556,-2.01758047961967
"1035","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",135,7374.55166166708,8666.87166641706,10364.4234013194,11709.8194003394,980.547176252527,-75.9773555110783,-109.006760534102,1.17524048430869,1.40543098439376,1.58786865121672,0.132963632399433,-0.0103026406209897,0.161472794151342,0.340344006205598,0.462392646064414,-2.01767962875785
"1036","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",136,7343.51750995403,8630.5017429659,10320.912052129,11660.1289948116,975.756143410511,-75.8690496606343,-108.361168836431,1.1752544650799,1.40544528397177,1.58781251341833,0.132873128182494,-0.0103314317093675,0.161484690174532,0.340354180668397,0.462357291256742,-2.0183605294748
"1037","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",137,7312.29709322157,8593.68597581988,10276.8348052641,11612.0280464779,971.698842423493,-76.0490695714698,-108.434309848748,1.17523753018544,1.40541811611985,1.58801371148365,0.132885580281503,-0.0104001613449167,0.161470280515198,0.340334850058506,0.462483997223215,-2.01826681966495
"1038","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",138,7281.48152126071,8557.52585914112,10233.5419649422,11564.6705801552,967.63429832424,-75.0459788362683,-107.992371093694,1.17524515226119,1.40542030286859,1.58823043722467,0.132889755401962,-0.010306416162308,0.161476766056071,0.340336405999055,0.462620463899709,-2.01823540124571
"1039","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",139,7249.85874479697,8520.34119991268,10189.1166363697,11512.9651268612,962.91126397065,-74.8959387936552,-107.095996414304,1.17524237365694,1.40542278064136,1.58802613018133,0.132817934509649,-0.0103306755938391,0.161474401776978,0.340338169009444,0.462491817463702,-2.01877600203966
"1040","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",140,7218.47947181656,8483.58500230119,10144.9893310209,11459.3095368874,959.118206119975,-75.1757037370807,-107.34979039505,1.17525928215548,1.40541915657314,1.58749631160253,0.132869839121203,-0.0104143405866281,0.161488788917273,0.340335590374067,0.462158128382031,-2.01838528317815
"1041","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",141,7188.04139557927,8447.62633289553,10102.1632144185,11412.5511686296,955.548915055328,-74.8784996862015,-106.298312534907,1.17523340058822,1.40541249812938,1.58771361217374,0.132935922662187,-0.0104170935537812,0.161466766668534,0.340330852670375,0.462295001582081,-2.01788805135066
"1042","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",142,7156.80859150289,8410.97804561224,10058.0558193488,11362.5712906737,949.913301510851,-73.679547457968,-106.337672995616,1.17524144149927,1.40538281704089,1.58765896075022,0.132728616305131,-0.0102950283657783,0.161473608614603,0.340309733317904,0.462260579527802,-2.01944871428249
"1043","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",143,7126.62880181331,8375.45371120476,10015.736561917,11314.7002101233,947.266694171053,-73.9358012731419,-105.122757897262,1.17523361243028,1.40539613335391,1.58766515343754,0.132919325604559,-0.0103745828959591,0.161466946923831,0.340319208494185,0.462264480035026,-2.01801290920287
"1044","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",144,7096.56097596341,8340.19609518652,9973.64584550662,11269.0827886552,942.454485135932,-73.6361582384182,-105.106645135264,1.17524475917778,1.40541959398195,1.58796392038685,0.132804394738254,-0.0103763158645194,0.161476431586719,0.340335901604163,0.462452642407424,-2.01887794957883
"1045","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",145,7065.87907459026,8303.98781027426,9930.14437364666,11218.8447609736,939.601727466358,-73.1090699397678,-105.37540773021,1.17522359533952,1.40536573989168,1.58774932921197,0.132977329154312,-0.0103467762705814,0.161458423398511,0.340297582000296,0.462317497223752,-2.01757662277628
"1046","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",146,7036.10211326237,8268.95181686843,9888.33173061811,11171.0530162146,934.405190159106,-73.2979955342865,-104.122228371132,1.17521771056765,1.40537069693454,1.58767636347379,0.132801539135972,-0.0104174149769838,0.16145341602236,0.340301109220277,0.462271540715703,-2.01889945212766
"1047","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",147,7005.42009657309,8232.85133920567,9845.18796764754,11122.1573392839,931.002910800891,-72.7141590625961,-103.519141096899,1.17521165407811,1.40536724877693,1.5876503030453,0.132897513349174,-0.0103797000123042,0.161448262504761,0.340298655659915,0.462255126386578,-2.01817702412893
"1048","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",148,6975.86180050865,8198.06216122685,9804.00119738651,11080.4142197262,926.938903840203,-72.1809958147514,-103.218868440129,1.17520421070112,1.40541792222312,1.5883935973213,0.132878048669573,-0.0103472514047638,0.161441928836664,0.340334712094764,0.462723189368635,-2.01832349869181
"1049","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",149,6946.31215717083,8163.40045553859,9762.28777513309,11032.6112946163,922.167854979449,-72.9188761569898,-103.13487064182,1.17521359115878,1.4053914586973,1.58826886050998,0.13275646618148,-0.0104974948587236,0.161449910785789,0.340315882268735,0.462644656119956,-2.01923891058135
"1050","34848__Yellowstone_0.did","34848",2019-08-12 09:31:49,"C","Yellowstone","0",5,"LISI MV.met","sample",150,6917.13146920919,8129.14768567365,9721.03161098513,10981.2519590348,918.398343070868,-72.1274104678449,-103.316319431057,1.1752194853979,1.40535591296149,1.58754420208964,0.13277156103784,-0.0104273586224162,0.161454926235228,0.340290589539713,0.462188295233073,-2.01912521368438
"1051","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",1,13060.914246099,15354.2124055605,18368.9004574756,20769.7055379838,1752.5117128081,-122.959723638498,-178.469176286769,1.17558481100558,1.40640234759691,1.59021835276096,0.134179865190641,-0.00941432745990374,0.161765735272949,0.341034917171577,0.463871335583885,-2.00857410153831
"1052","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",2,13007.7667711743,15291.5083192568,18293.6793957691,20691.2459572445,1748.0236449521,-122.580805268373,-177.563528237618,1.17556753501633,1.40636588259781,1.5906839599167,0.1343830709531,-0.00942366260287015,0.161751039509591,0.341008988978343,0.464164087207983,-2.00706081899712
"1053","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",3,12952.0960329541,15226.0226828635,18215.5178382536,20597.0706184994,1737.9532495356,-121.98801830623,-177.305559643698,1.1755643753817,1.40637606391334,1.59024999244092,0.13418316580681,-0.00941839977065139,0.161748351753436,0.341016228402166,0.463891231823386,-2.00854950339484
"1054","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",4,12896.5246358085,15160.4178371807,18137.7536450366,20508.537852793,1731.03419295659,-121.272072929286,-175.785478024744,1.17554288967791,1.40640631156361,1.59023755871787,0.134224858389383,-0.0094034692565594,0.161730074659824,0.341037735683022,0.463883413070537,-2.00823883769821
"1055","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",5,12841.1320525973,15095.6871929547,18058.9364364287,20419.0712809851,1724.16191882701,-121.451960371763,-175.92547738674,1.17557292699139,1.40633523294202,1.59013015342796,0.13426868532812,-0.00945804153981872,0.161755626198598,0.340987195225983,0.463815870383858,-2.00791237220099
"1056","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",6,12785.99775618,15030.4399751405,17981.5321115047,20335.8830650936,1715.6257733847,-120.256306144292,-175.310190366548,1.17553907499129,1.40634563327789,1.59048073156938,0.134180046493083,-0.00940531262694509,0.16172682961207,0.340994590544801,0.464036317433507,-2.00857275034959
"1057","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",7,12731.1488640818,14965.8484084189,17904.401460741,20243.3965246171,1708.60299969817,-120.626566376228,-174.395960505473,1.17553007730841,1.40634609271237,1.59006832303481,0.134206505472465,-0.00947491602400073,0.161719175491925,0.340994917231491,0.463776985771082,-2.00837557966966
"1058","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",8,12676.4318523602,14901.6740742108,17827.4542517004,20155.8770378719,1698.80797908134,-120.167796986484,-173.153603382695,1.1755416861596,1.4063463961573,1.59002764126556,0.134013103913389,-0.00947962316100096,0.161729050861423,0.340995132999787,0.46375140052478,-2.00981769341397
"1059","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",9,12622.1519409501,14837.8971043011,17750.2837175668,20071.9735662431,1694.29161901826,-119.874843102447,-173.268150004966,1.17554416819864,1.40628030787519,1.59021802780899,0.134231597507669,-0.00949717953509468,0.161731162259473,0.340948139005148,0.463871131239618,-2.00818863128195
"1060","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",10,12567.3877873588,14773.3055375795,17673.791090105,19990.6926989844,1685.15852844491,-119.04873937279,-171.597089566297,1.1755271491216,1.4063217741942,1.59068002334522,0.134089801075444,-0.00947283090066961,0.161716684538682,0.340977625095114,0.464161612438355,-2.00924554620691
"1061","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",11,12512.8495373893,14709.3948523894,17597.0203076343,19902.0605922034,1679.18559693652,-119.201515480713,-171.85505788258,1.17554317331449,1.40631598382551,1.59052984156283,0.134196898309933,-0.00952632852529156,0.161730315941147,0.340973507701275,0.464067194409441,-2.00844716715627
"1062","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",12,12459.0066749422,14645.8906752646,17521.0243855457,19811.7595553687,1671.54881420043,-118.696114002677,-170.916271369845,1.1755263527325,1.40629384369657,1.59015562574619,0.134163891055799,-0.00952693237105335,0.161716007064433,0.340957764224358,0.463831889270208,-2.00869315878849
"1063","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",13,12405.5413085787,14583.0276432415,17445.9225331287,19727.4189830115,1662.95131041262,-117.928897426635,-171.120577213628,1.17552529796963,1.40630078923396,1.59021025300763,0.134049072833497,-0.0095061468494796,0.161715109795448,0.340962703106991,0.463866242085908,-2.00954933089629
"1064","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",14,12351.8772600659,14520.005665499,17370.204766049,19641.6280309648,1655.49119947244,-117.075681359033,-169.940228855684,1.17553027445008,1.40628055155693,1.59017351107162,0.134027497571135,-0.00947837149722522,0.161719343196401,0.340948312286192,0.463843136738422,-2.00971029432831
"1065","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",15,12298.3324208427,14456.7707405375,17295.0234407723,19559.3537529598,1648.97649359392,-118.300206156403,-169.307275570507,1.17550658461929,1.40629012527434,1.59040698231668,0.134081307706344,-0.00961920706874963,0.161699190529975,0.340955120091937,0.463989947200197,-2.00930888911615
"1066","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",16,12245.0061319837,14394.3846051687,17219.5639604867,19474.5363434444,1641.67261457137,-116.543636190207,-168.893508653456,1.17553102464938,1.40625196711904,1.59040641821954,0.134068745811679,-0.00951764620891434,0.161719981375676,0.340927985809818,0.463989592512847,-2.00940258213996
"1067","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",17,12191.9458934527,14331.9331430177,17145.4982929742,19387.1559342037,1633.79720634331,-116.678329186757,-168.269718534862,1.17552466753598,1.40629711145466,1.59016092292658,0.134006271076112,-0.00957011540294111,0.161714573495791,0.340960087888305,0.4638352204986,-2.00986868105081
"1068","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",18,12139.1880192924,14269.8449713767,17070.7311624825,19300.7093310645,1628.28763057445,-116.429694225495,-167.362423748567,1.17551890198077,1.40624983609716,1.58995060463603,0.134134806050179,-0.0095912258744536,0.161709668818318,0.340926470417454,0.463702949482929,-2.00890996942564
"1069","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",19,12086.6961954602,14208.0150865297,16996.841271176,19220.4417427669,1620.13765636657,-116.35971705419,-167.709335326216,1.17550858040647,1.40624377384119,1.59021468165851,0.134043052805041,-0.00962709041184432,0.161700888338823,0.340922159470084,0.463869027028787,-2.00959424104381
"1070","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",20,12034.204371628,14145.9865195334,16923.050720944,19134.6717976783,1613.07268196764,-115.600355420132,-165.797625812236,1.17548165900225,1.40624591359293,1.59002383595798,0.134040658788431,-0.00960598240234915,0.161677986155933,0.340923681076896,0.463749007288314,-2.00961210126065
"1071","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",21,11981.8198527964,14084.6990344698,16849.280038927,19051.8202026974,1605.79691852327,-115.197869599174,-165.681915110992,1.17550582528435,1.40623713642253,1.59006064494042,0.1340194509892,-0.00961438838293743,0.161698544565761,0.34091743949589,0.463772156976736,-2.00977033292961
"1072","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",22,11929.9241249036,14023.5585791648,16776.3636901518,18967.2014753312,1597.57952057678,-114.892077396412,-164.74113885429,1.17549436461971,1.40624227903775,1.5898845019255,0.133913636319099,-0.00963057905427718,0.161688794958172,0.340921096493476,0.463661373295276,-2.01056019189526
"1073","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",23,11878.179279821,13962.7817097088,16703.2685274422,18885.1258794755,1591.8793438555,-113.420409374517,-164.154360915026,1.17549848177736,1.40621454971793,1.58990072759368,0.134017117131733,-0.00954863592328494,0.161692297442373,0.340901377563362,0.46367157880729,-2.0097877474002
"1074","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",24,11826.5300330375,13901.9452356081,16630.5707290312,18803.2092293392,1585.42811660354,-113.24381007846,-164.102815542216,1.17548809302246,1.40620881040962,1.58991768310843,0.134056913750241,-0.00957540459983721,0.161683459659114,0.340897296166236,0.463682243262026,-2.00949083972385
"1075","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",25,11775.3495601998,13841.8500750388,16558.2901631336,18720.9150831193,1578.22988020193,-114.459396185283,-162.897598456185,1.17549377233128,1.40618247284139,1.58983943426998,0.134028282738738,-0.00972025463873707,0.161688291094784,0.340878566504839,0.463633026396975,-2.00970443608789
"1076","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",26,11724.2204823661,13781.6097048355,16486.5063026091,18641.2236730546,1571.63769128435,-113.033715949684,-163.053977126857,1.1754819627935,1.40619210696401,1.5899755298096,0.134050506270176,-0.00964104318233288,0.161678244595702,0.340885417742006,0.463718626056854,-2.00953863758088
"1077","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",27,11673.0879555045,13721.6014487327,16414.881387804,18561.5322629899,1564.10357939016,-112.461231348597,-162.432945321007,1.17549028166641,1.4062158573956,1.59011328739601,0.13399227225497,-0.00963423147133627,0.16168532155965,0.3409023074905,0.463805263628581,-2.00997315043322
"1078","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",28,11622.622737722,13662.0961450319,16343.5743644377,18480.9286772398,1554.55311672275,-112.688626838278,-161.035202879487,1.17547445644008,1.40618642910894,1.59008247056482,0.133752351065938,-0.00969562803346782,0.161671858808745,0.340881379981797,0.463785883166786,-2.01176531529743
"1079","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",29,11572.2171245275,13602.888864555,16272.366682146,18397.6790945024,1548.16927102021,-112.036325857843,-160.402678337266,1.17547819213688,1.4061580859606,1.58981454431132,0.133783289266051,-0.00968149185693904,0.161675036836854,0.340861223739777,0.463617370631397,-2.01153403246563
"1080","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",30,11521.8229769238,13543.568848831,16201.5961005827,18321.9831094211,1543.82240260298,-111.748575087164,-160.410281615465,1.17547100627707,1.40616603232246,1.5901982825215,0.133991157969965,-0.00969886235112072,0.161668923680676,0.340866874839385,0.463858714445362,-2.00998146650712
"1081","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",31,11471.6954706677,13484.4544353863,16131.2626197478,18236.7862900387,1536.37382142614,-111.772138576024,-160.009694784815,1.1754543580646,1.40617946675748,1.5897202237166,0.133927354099883,-0.00974329721895228,0.161654760566249,0.340876428740231,0.463558040822711,-2.01045775962173
"1082","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",32,11421.9738265468,13426.1809610109,16060.7304567635,18161.0904583966,1529.47328077566,-111.039631048899,-158.567770154153,1.17546942103876,1.40612565749672,1.59001331417752,0.13390621481034,-0.00972157988935521,0.161667575081374,0.340838161725534,0.463742389893632,-2.01061561354328
"1083","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",33,11372.5417549552,13367.8743918033,15991.1718363107,18082.6089422197,1522.98659358573,-110.541833344069,-158.451486750714,1.17545177497183,1.40612118037228,1.59002352612518,0.133917872222552,-0.00972006396862901,0.161652563036764,0.340834977705992,0.463748812427818,-2.010528560789
"1084","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",34,11322.743463374,13309.6936169049,15920.7191461861,17996.539835164,1516.89670072806,-110.763710363475,-157.441184270153,1.175483102656,1.40608318096098,1.58941513541995,0.133969007214091,-0.00978240924752604,0.161679214293226,0.340807953061679,0.463366109204127,-2.01014679522984
"1085","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",35,11273.5894996493,13251.7380339683,15852.03472719,17916.6894793799,1509.03534019322,-109.830318424724,-157.726504921388,1.17546749723152,1.40612133586052,1.58926218485579,0.133855799897643,-0.00974226695305346,0.161665938451121,0.34083508828553,0.463269873852836,-2.01099217863111
"1086","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",36,11224.7732955782,13194.2592881899,15783.5334587274,17848.4818975419,1501.8610528208,-110.011542762766,-156.841908869488,1.17545886591647,1.40613382944179,1.59009731667124,0.133798787135632,-0.00980078081453126,0.16165859554563,0.340843973383459,0.463795219812773,-2.01141819608521
"1087","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",37,11176.0850331312,13137.0388292055,15714.6261527678,17770.6580996802,1495.81652469249,-108.809638983274,-156.454307959761,1.17545981354482,1.40609400395417,1.59006110341855,0.133840832479189,-0.00973593513835215,0.161659401722684,0.340815650295868,0.463772445316719,-2.01110400236483
"1088","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",38,11127.7965385287,13080.2356027345,15646.9793477751,17687.7281705827,1489.56082367787,-108.332442158768,-155.139748071041,1.17545603547349,1.40611659222914,1.58950858863577,0.133859458925264,-0.00973530040594109,0.161656187595451,0.340831714722194,0.463424904711008,-2.01096484341206
"1089","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",39,11079.4858642894,13023.313166974,15579.1050587635,17614.9111628821,1482.29290142903,-108.489892818716,-155.035621651599,1.1754438181062,1.40612166029986,1.58986719949318,0.133787155792729,-0.00979196094002813,0.161645793816005,0.340835319019034,0.463650490412624,-2.01150513146591
"1090","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",40,11031.376091497,12966.7483590822,15511.5577239935,17536.1734271338,1477.13285828152,-108.19933606242,-154.070487338914,1.17544250613276,1.40613080320504,1.58966327334726,0.133902864522958,-0.00980832628359215,0.161644677663826,0.340841821212772,0.463522216035042,-2.01064063351191
"1091","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",41,10983.403268543,12910.3098384451,15443.34554618,17464.7300575867,1469.68042712521,-107.01967856479,-154.358164810342,1.17543802433449,1.40606196172461,1.59010186829856,0.133809202047097,-0.00974376301663252,0.161640864796087,0.340792861922854,0.463798082292168,-2.0113403590109
"1092","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",42,10935.7503730623,12854.5596805327,15376.9459719003,17383.0490947058,1463.07183381018,-106.993076416382,-153.925820303255,1.17546206177099,1.40611713392597,1.58956162144345,0.133787969174398,-0.00978378920205918,0.161661314356357,0.340832099965303,0.463458268433218,-2.01149905181506
"1093","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",43,10888.1948734196,12798.4717632887,15309.5132504444,17308.3048701575,1457.21938157732,-106.773404256966,-153.028701679982,1.17544477409497,1.40606532381398,1.5896395198079,0.133834799846824,-0.00980634581748931,0.161646607115939,0.340795253058834,0.463507273425982,-2.01114907656389
"1094","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",44,10840.9392514396,12742.7739722312,15243.4315676034,17231.8122426957,1449.65336197717,-106.445012140699,-152.062176635008,1.17543080693299,1.40609879034043,1.58951284967374,0.133720273525623,-0.00981879979878718,0.161634724596851,0.340819054320139,0.463427585434026,-2.01200517192214
"1095","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",45,10793.7721092074,12687.3290749914,15176.6743654549,17157.2101202494,1443.23410539879,-106.167989313375,-152.072097574419,1.17543051183829,1.40605843924654,1.58954718949586,0.133709892222726,-0.00983604139861453,0.161634473544437,0.340790356711434,0.463449189192181,-2.01208280940834
"1096","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",46,10746.7531862569,12632.0881468833,15110.438715407,17083.6947004289,1437.14014215265,-105.617702810497,-150.970100817364,1.17543298221806,1.40604687327615,1.58966102639035,0.133727844795997,-0.00982787089086247,0.161636575223056,0.340782130867019,0.463520802554257,-2.01194855331197
"1097","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",47,10700.0231893182,12577.1525326153,15044.510999773,17012.6689945142,1431.73416035988,-105.227821986672,-151.144601800031,1.1754322687049,1.40602601822321,1.58996561909305,0.133806640885525,-0.00983435457333593,0.16163596820132,0.34076729835467,0.463712392786437,-2.01135949959349
"1098","34849__Yellowstone_0.did","34849",2019-08-12 09:50:41,"C","Yellowstone","0",5,"LISI MV.met","sample",48,10653.4322697513,12522.316259422,14979.4675675243,16938.1004214575,1424.62871061575,-104.883364079748,-149.43926906906,1.17542552882014,1.40606962979022,1.58991956700664,0.133724857355198,-0.00984503035491646,0.161630234222201,0.340798315483866,0.463683428164309,-2.01197089326797
